id,slug,sku,category,sourceName,proposedEnglishName,sourceDescription,proposedEnglishDescription,status,notes
eba8a88b-0aa9-4fc3-b4df-8aeaea5793cc,KIMCHI-4183,KIMCHI-4183,Słodycze / Przekąski,"KitKat Mini Otona no Amasa Black - wafelki z ciemną czekoladą, torebka 12 sztuk (135,6g) Nestlé","KitKat Mini Otona no Amasa Black - wafers with dark chocolate, bag of 12 pieces (135.6g) Nestlé","KitKat Mini Otona no Amasa Black to klasyczne, chrupiące wafelki w ciemnej czekoladzie o dojrzałym, kakaowym charakterze. Oryginalna japońska linia KitKat. W opakowaniu 12 mini batoników.",KitKat Mini Otona no Amasa Black features classic crispy wafers in dark chocolate with a mature cocoa character. Contains 12 mini bars.,translated,
2068f042-4f34-426c-ab5f-8703b5d018c1,KIMCHI-5292,KIMCHI-5292,Słodycze / Przekąski,"KitKat Mini Otona-no-Amasa Koi Matcha - wafelki o smaku herbaty uji matcha, torebka 10 sztuk 116g Nestlé","KitKat Mini Otona-no-Amasa Koi Matcha - wafers with Uji matcha tea flavor, bag of 10 pieces 116g Nestlé","KitKat Otona no Amasa Koi Matcha to wyjątkowy duet białej czekolady i intensywnej japońskiej matchy z Kyoto. 10 osobno pakowanych wafelków o wytrawnym, herbacianym smaku. Dla wielbicieli subtelnych, dorosłych słodyczy.",KitKat Otona no Amasa Koi Matcha combines white chocolate and intense Japanese matcha from Kyoto. Contains 10 individually wrapped wafers.,translated,
f4efc4c0-0040-4c9a-94d8-85aa361e5f38,KIMCHI-4700,KIMCHI-4700,Słodycze / Przekąski,"KitKat Mini Otona-no-Amasa Koi Matcha - wafelki o smaku herbaty uji matcha, torebka 11 sztuk 124,3g Nestlé","KitKat Mini Otona-no-Amasa Koi Matcha - wafers with Uji matcha tea flavor, bag of 11 pieces 124.3g Nestlé","KitKat Otona no Amasa Koi Matcha to wyjątkowy duet białej czekolady i intensywnej japońskiej matchy z Kyoto. 11 osobno pakowanych wafelków o wytrawnym, herbacianym smaku. Dla wielbicieli subtelnych, dorosłych słodyczy.",KitKat Otona no Amasa Koi Matcha combines white chocolate and intense Japanese matcha from Kyoto. Contains 11 individually wrapped wafers.,translated,
675e2777-15a8-4939-80df-fc6001775aeb,KIMCHI-5505,KIMCHI-5505,Słodycze / Przekąski,"KitKat Mini Strawberry Chocolat - wafelki o smaku truskawek w czekoladzie, torebka 9 sztuk 104,4g Nestlé","KitKat Mini Strawberry Chocolat - wafers with strawberry chocolate flavor, bag of 9 pieces 104.4g Nestlé","KitKat Mini Strawberry Chocolat – dwukolorowe batoniki z kremem truskawkowym i czekoladową polewą, które zachwycają wyglądem i smakiem. Słodko-owocowa uczta prosto z Japonii, idealna na przerwę lub jako uroczy upominek.","KitKat Mini Strawberry Chocolat – two-tone bars with strawberry cream and chocolate coating, perfect for a sweet treat or gift.",translated,
25be8937-d65b-4de6-9a2f-bd89f7ae5984,KIMCHI-4618,KIMCHI-4618,Słodycze / Przekąski,"KitKat Mini Strawberry Shortcake - wafelki o smaku biszkoptu z trskawkami, torebka 10 sztuk 116g Nestlé","KitKat Mini Strawberry Shortcake - wafers with strawberry sponge cake flavor, bag of 10 pieces 116g Nestlé","Rozpływające się w ustach batoniki KitKat z nutą truskawkowego ciasta. Biała czekolada, suszone truskawki i kremowe nadzienie tworzą idealną kompozycję smaków. Zachwycają lekkością, aromatem i deserowym charakterem.","Melting in your mouth, KitKat bars with a hint of strawberry cake. White chocolate, dried strawberries, and creamy filling create a delightful treat.",translated,
c8489273-14db-48e9-b60e-39a43ddfbdf6,KIMCHI-5745,KIMCHI-5745,Słodycze / Przekąski,"KitKat Mini Strawberry Shortcake - wafelki o smaku biszkoptu z trskawkami, torebka 9 sztuk 104,4g Nestlé","KitKat Mini Strawberry Shortcake - wafer sticks with biscuit and strawberry flavor, bag of 9 pieces 104.4g Nestlé","Rozpływające się w ustach batoniki KitKat z nutą truskawkowego ciasta. Biała czekolada, suszone truskawki i kremowe nadzienie tworzą idealną kompozycję smaków. Zachwycają lekkością, aromatem i deserowym charakterem.","Delicious KitKat bars with a hint of strawberry cake. White chocolate, dried strawberries, and creamy filling create a perfect flavor combination.",translated,
f70e92b7-fda9-4eba-93d2-d71e82a91012,KIMCHI-4019,KIMCHI-4019,Słodycze / Przekąski,"KitKat Mini Strawberry - wafelki z polewą truskawkową, torebka 11 sztuk 124,3g Nestlé","KitKat Mini Strawberry - wafer sticks with strawberry coating, bag of 11 pieces 124.3g Nestlé",KitKat Mini Otona no Amasa Strawberry – pastelowe wafelki w białej czekoladzie z truskawką. Delikatna słodycz i owocowa świeżość w każdym kęsie. Opakowanie zawiera 11 sztuk oryginalnych batoników KitKat Mini z Japonii.,KitKat Mini Otona no Amasa Strawberry – pastel wafer sticks in white chocolate with strawberry. Delicate sweetness and fruity freshness in every bite.,translated,
57b86305-0fcc-45ac-8635-353363208dcb,KIMCHI-4369,KIMCHI-4369,Słodycze / Przekąski,"KitKat Mini Yokubari Double Matcha - wafelki czekolada-matcha, 10 sztuk 116g Nestlé","KitKat Mini Yokubari Double Matcha - chocolate-matcha wafer sticks, 10 pieces 116g Nestlé","Zielona herbata i czekolada w jednej przekąsce? KitKat Double Matcha łączy delikatne wafelki z intensywną matchą i kakaową słodyczą w wersji mini. Idealny wybór dla fanów nietuzinkowych, japońskich słodyczy o wyrafinowanym smaku.",Green tea and chocolate in one snack? KitKat Double Matcha combines delicate wafers with intense matcha and cocoa sweetness in a mini version.,translated,
67298d71-2fe9-4e40-b26c-3fd10fb045d1,KIMCHI-5048,KIMCHI-5048,Słodycze / Przekąski,"KitKat Mini Yokubari Double Strawberry - wafelki o smaku truskawek w czekoladzie, 10 sztuk 116g Nestlé","KitKat Mini Yokubari Double Strawberry - chocolate-covered strawberry wafer sticks, 10 pieces 116g Nestlé","Owocowość truskawek i czekolada w jednej przekąsce? KitKat Yokubari Double Strawberry łączy delikatne wafelki z dwoma rodzajami pysznej czekolady. Idealny wybór dla fanów nietuzinkowych, japońskich słodyczy. W opakowaniu 10 batoników.",Strawberry fruitiness and chocolate in one snack? KitKat Yokubari Double Strawberry combines delicate wafers with two types of delicious chocolate.,translated,
2c63d154-e851-4e69-8537-fdf929548569,KIMCHI-5506,KIMCHI-5506,Słodycze / Przekąski,"KitKat Otona-no-Amasa Double Berry & Nuts - wafelki o smaku owoców leśnych i orzechów, torebka 9 sztuk 101,7g Nestlé","KitKat Otona-no-Amasa Double Berry & Nuts - wafer sticks with berry and nut flavor, bag of 9 pieces 101.7g Nestlé","KitKat Double Berry & Nuts to wyrafinowane połączenie malinowo-truskawkowej polewy, kakaowej czekolady i nut migdałów. 9 osobno pakowanych batoników o owocowo-orzechowym smaku i japońskiej elegancji.","KitKat Double Berry & Nuts is a refined combination of raspberry-strawberry coating, cocoa chocolate, and almond notes. 9 individually wrapped bars.",translated,
1be21c1b-ce11-432f-aaca-7b617e314f8b,KIMCHI-4428,KIMCHI-4428,Kluski tteok do dań,"Kluski ryżowe do tteokbokki krojone, małe słupki A+ 500g - HoSan","Rice Noodles for Tteokbokki, small sticks A+ 500g - HoSan","Kluski ryżowe do tteokbokki koreańskiej marki HoSan w kształcie słupków w wersji krojonej. Krótsze kopytka szybko się gotują i są delikatniejsze w konsystencji od ich większych odpowiedników. Świetne jako przekąska oraz dodatek do dań na bulionie. Tteokkmyeon to niezwykle popularne kluski, wyrabiane z kleistego lub niekleistego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Dzięki swojej uniwersalności może być zarówno na słodko, jak i na słono. Kluski tteok, cenione za swój delikatny smak oraz gibką, zwartą, a zarazem lepką konsystencję chętnie wykorzystuje się jako dodatek do zup i potraw duszonych, ale równie znakomicie sprawdzają się także w roli głównej. Najlepszym tego przykładem jest danie tteokbokki - kluseczki tteok skąpane w słodko-ostrym, czerwonym sosie z dodatkiem pasty paprykowej gochujang. Podawane na bogato z dodatkiem zielonej cebulki, rybnych kotlecików i jajek, od lat zajmuje cieplutkie miejsce w sercach rodowitych Koreańczyków oraz turystów. Kluski tteok przepłukać pod bieżącą, chłodną wodą i odsączyć. Gotować na wodzie lub bulionie przez 4-5 minut. Wskazówka - Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Po otwarciu przechowywać w lodówce i spożyć w ciągu 2 dni.","Rice noodles designed for tteokbokki dishes, perfect for creating traditional Korean meals.",translated,
326eafc2-f0dc-4089-aff6-853f8b8ee034,KIMCHI-2725,KIMCHI-2725,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, małe słupki 1kg - Jongga","Rice Noodles for Tteokbokki, small sticks 1kg - Jongga","Duże opakowanie małych, ryżowych kopytek tteok do koreańskiego przysmaku street food - tteokbokki. Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego, kleistego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Dzięki swojej uniwersalności może być zarówno na słodko, jak i na słono. Kluski tteok, cenione za swój delikatny smak oraz gibką, zwartą, a zarazem lepką konsystencję chętnie wykorzystuje się jako dodatek do zup i potraw duszonych, ale równie znakomicie sprawdzają się także w roli głównej. Najlepszym tego przykładem jest danie tteokbokki - kluseczki tteok skąpane w słodko-ostrym, czerwonym sosie z dodatkiem pasty paprykowej gochujang. Podawane na bogato z dodatkiem zielonej cebulki, rybnych kotlecików i jajek, od lat zajmuje cieplutkie miejsce w sercach rodowitych Koreańczyków oraz turystów. Do przygotowania tteokbokki tradycyjnie używa się cylindrycznych klusek tteok, przypominających bardzo długie kopytka. Ten rodzaj jest też używany do wzbogacenia dań ramyeon i duszonek.","Rice noodles designed for tteokbokki dishes, ideal for preparing authentic Korean recipes.",translated,
5ce19b8e-4f1a-4d52-9e72-ed1e05c6f67b,KIMCHI-2845,KIMCHI-2845,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, małe słupki 600g (3 x 200g) - Matamun","Rice Noodles for Tteokbokki, small sticks 600g (3 x 200g) - Matamun","Oryginalne małe kopytka garaetteok koreańskiej marki Matamun - podłużne kluski ryżowe do dań kuchni koreańskiej. Opakowanie 600 g podzielone na 3 porcje gwarantuje wygodę użytkowania oraz długotrwałą świeżość produktu. Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego białego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Delikatny smak i aromat czyni kluski ryżowe niezwykle uniwersalnym produktem, który przyrządzać możemy zarówno na słodko, jak i na słono. Dzięki małej powierzchni i cieńszej budowie, mini kluskeczki są błyskawicznie gotowe do pracy. Podobnie jak klasyczne duże słupki, stanowią niezastąpiony składnik do tteokbokki - koreańskiego ciasta ryżowego w słodko-pikantnym sosie z dodatkami. Wspaniale sprawdzą się także dodane do zup, dań duszonych czy ulubionego ramyuna. Przypieczone na patelni, polane miodem i posypane kruszonymi orzechami posłużą za pyszny, banalnie prosty deser. Na tteokbokki - Kluski ryżowe moczymy przez 15 minut w chłodnej wodzie, a następnie postępujemy wg przepisu. Do zup i dań duszonych - Porcję klusek ryżowych opłukujemy pod bieżącą wodą i dodajemy bezpośrednio do gotującego się wywaru. Wskazówka - Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Zawartość alkoholu <0,1% Nie wymagają przechowywania w lodówce!","Rice noodles designed for tteokbokki dishes, suitable for making traditional Korean meals.",translated,
100595bb-cdd3-441f-ad99-201771d02242,KIMCHI-2223,KIMCHI-2223,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, owalne 500g - Jongga","Rice Noodles for Tteokbokki, oval 500g - Jongga","Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego, kleistego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Dzięki swojej uniwersalności może być zarówno na słodko, jak i na słono. Kluski tteok, cenione za swój delikatny smak oraz gibką, zwartą, a zarazem lepką konsystencję chętnie wykorzystuje się jako dodatek do zup i potraw duszonych, ale równie znakomicie sprawdzają się także w roli głównej. Najlepszym tego przykładem jest danie tteokbokki - kluseczki tteok skąpane w słodko-ostrym, czerwonym sosie z dodatkiem pasty paprykowej gochujang. Podawane na bogato z dodatkiem zielonej cebulki, rybnych kotlecików i jajek, od lat zajmuje cieplutkie miejsce w sercach rodowitych Koreańczyków oraz turystów. Owalne tteokmyeon to świetny sposób na urozmaicenie potraw duszonych, ramyeon oraz zup, takich jak tradycyjne koreańskie danie noworoczne tteokguk . Świetnie smakują także przygotowywane metodą stir-fry.","Rice noodles designed for tteokbokki dishes, perfect for creating classic Korean dishes.",translated,
74f3accd-f06b-4ce1-b5b3-7989960952bf,KIMCHI-2222,KIMCHI-2222,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, słupki 1kg - Jongga","Rice Noodles for Tteokbokki, sticks 1kg - Jongga","Duże opakowanie ryżowych kopytek tteok do koreańskiego przysmaku street food - tteokbokki. Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego, kleistego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Dzięki swojej uniwersalności może być zarówno na słodko, jak i na słono. Kluski tteok, cenione za swój delikatny smak oraz gibką, zwartą, a zarazem lepką konsystencję chętnie wykorzystuje się jako dodatek do zup i potraw duszonych, ale równie znakomicie sprawdzają się także w roli głównej. Najlepszym tego przykładem jest danie tteokbokki - kluseczki tteok skąpane w słodko-ostrym, czerwonym sosie z dodatkiem pasty paprykowej gochujang. Podawane na bogato z dodatkiem zielonej cebulki, rybnych kotlecików i jajek, od lat zajmuje cieplutkie miejsce w sercach rodowitych Koreańczyków oraz turystów. Do przygotowania tteokbokki tradycyjnie używa się cylindrycznych klusek tteok , przypominających bardzo długie kopytka. Ten rodzaj jest też używany do wzbogacenia dań ramyeon i duszonek.","Rice noodles designed for tteokbokki dishes, ideal for preparing traditional Korean recipes.",translated,
45ee7ff1-d620-4784-b38c-8952cb322ce5,KIMCHI-4415,KIMCHI-4415,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, słupki 500g - Gung Jeon Bang","Rice Noodles for Tteokbokki, Sticks 500g - Gung Jeon Bang","Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego, kleistego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Dzięki swojej uniwersalności może być zarówno na słodko, jak i na słono. Kluski tteok, cenione za swój delikatny smak oraz gibką, zwartą, a zarazem lepką konsystencję chętnie wykorzystuje się jako dodatek do zup i potraw duszonych, ale równie znakomicie sprawdzają się także w roli głównej. Najlepszym tego przykładem jest danie tteokbokki - kluseczki tteok skąpane w słodko-ostrym, czerwonym sosie z dodatkiem pasty paprykowej gochujang. Podawane na bogato z dodatkiem zielonej cebulki, rybnych kotlecików i jajek, od lat zajmuje cieplutkie miejsce w sercach rodowitych Koreańczyków oraz turystów. Do przygotowania tteokbokki tradycyjnie używa się cylindrycznych klusek tteok , przypominających bardzo długie kopytka. Ten rodzaj jest też używany do wzbogacenia dań ramyeon i duszonek.","Rice noodles for Tteokbokki in stick form, perfect for Korean dishes.",translated,
fafda74f-78b1-4863-bf76-a46c935b1c0f,KIMCHI-939,KIMCHI-939,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, słupki 500g - Jongga","Rice Noodles for Tteokbokki, Sticks 500g - Jongga","Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego, kleistego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Dzięki swojej uniwersalności może być zarówno na słodko, jak i na słono. Kluski tteok, cenione za swój delikatny smak oraz gibką, zwartą, a zarazem lepką konsystencję chętnie wykorzystuje się jako dodatek do zup i potraw duszonych, ale równie znakomicie sprawdzają się także w roli głównej. Najlepszym tego przykładem jest danie tteokbokki - kluseczki tteok skąpane w słodko-ostrym, czerwonym sosie z dodatkiem pasty paprykowej gochujang. Podawane na bogato z dodatkiem zielonej cebulki, rybnych kotlecików i jajek, od lat zajmuje cieplutkie miejsce w sercach rodowitych Koreańczyków oraz turystów. Do przygotowania tteokbokki tradycyjnie używa się cylindrycznych klusek tteok , przypominających bardzo długie kopytka. Ten rodzaj jest też używany do wzbogacenia dań ramyeon i duszonek.","Rice noodles for Tteokbokki in stick form, ideal for Korean cuisine.",translated,
63261f0b-bab8-4f7f-8152-9d651d478982,KIMCHI-4442,KIMCHI-4442,Kluski tteok do dań,"Kluski ryżowe do Tteokbokki, Tteokguk owalne 500g - Gung Jeon Bang","Rice Noodles for Tteokbokki, Oval Tteokguk 500g - Gung Jeon Bang","Koreańskie kluski ryżowe tteok to nie tylko ikona kuchni koreańskiej, ale również wszechstronny składnik, który łatwo komponuje się z różnorodnymi smakami i dodatkami. Owalne, krojone w okrągłe plasterki tteok charakteryzują się delikatnym ryżowym posmakiem oraz unikalną, miękką, ale jednocześnie dość zwartą, elastyczną konsystencją. Poza popularnym przysmakiem tteokbokki, w którym tteok podaje się zanurzone w lepiący, słodko-ostrym sosie, kluski tteok można wykorzystać też do wielu innych, pysznych azjatyckich dań. Jednym z nich jest tteok guk - tradycyjna koreańska zupa , w której plasterki tteok podawane są w aromatycznym bulionie, najczęściej przygotowywanym na mięsie wołowym, w towarzystwie jajek i warzyw. To ciepłe, pokrzepiające danie stanowi nieodzowny element celebracji koreańskiego święta noworocznego, Seollal, promujący dobre zdrowie i powodzenie w kolejnym roku życia. Kluski tteok świetnie komponują się z klasycznymi potrawami kuchni koreańskiej, takimi jak bibimbap czy bulgogi , stanowiąc urozmaicenie do tych popularnych dań. Można je również grillować lub smażyć na patelni, dodawać do stir-fry, duszonek i zup, a nawet podawać na słodko. To wspaniała baza do kulinarnych eksperymentów , także wykraczających poza ramy kuchni orientalnej. Wskazówka - Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Zawartość alkoholu <0,1%. Nie wymagają przechowywania w lodówce! :)","Rice noodles for Tteokbokki in oval shape, suitable for various dishes.",translated,
b91e7213-af53-460f-8515-5ac5740bae93,KIMCHI-2858,KIMCHI-2858,Kluski tteok do dań,"Kluski ryżowe do Tteokguk, małe plasterki 600g (3 x 200g) - Matamun","Rice Noodles for Tteokguk, Small Slices 600g (3 x 200g) - Matamun","Oryginalne, cienko krojone krążki tteokmyeon koreańskiej marki Matamun - okrągłe kluski ryżowe do dań kuchni koreańskiej. Opakowanie 600 g podzielone na 3 porcje gwarantuje wygodę użytkowania oraz długotrwałą świeżość produktu. Tteokkmyeon to niezwykle popularne, koreańskie kluski wyrabiane z ciasta tteok, powstałego z krótkoziarnistego białego ryżu. Ten sztandarowy element kuchni koreańskiej, spotykany w rozmaitych kształtach, kolorach i smakach jest niezbędnym składnikiem wielu najsmaczniejszych koreańskich dań. Delikatny smak i aromat czyni kluski ryżowe niezwykle uniwersalnym produktem, który przyrządzać możemy zarówno na słodko, jak i na słono. Dzięki małej powierzchni i cienkiej budowie, mini kluseczki są błyskawicznie gotowe do pracy. Podobnie jak klasyczne, owalne tteok stanowią niezastąpiony składnik do tteokguk - koreańskiej zupy noworocznej na bazie rosołu i sosu sojowego, podawanej z delikatnymi kluseczkami i innymi, tradycyjnymi dodatkami. Wspaniale sprawdzą się także dodane do innych zup, dań duszonych czy ulubionego ramyuna, a także jako zamiennik pszennego makaronu - do aromatycznych sosów. Przypieczone na patelni, polane miodem i posypane kruszonymi orzechami posłużą za pyszny, banalnie prosty deser. Na tteokbokki i dania z sosem - Kluski ryżowe moczymy przez 15 minut w chłodnej wodzie, a następnie postępujemy wg przepisu. Do zup i dań duszonych - Porcję klusek ryżowych opłukujemy pod bieżącą wodą i dodajemy bezpośrednio do gotującego się wywaru. Wskazówka - Po otwarciu opakowania kluski mogą mieć delikatny zapach alkoholu, używanego jako naturalny konserwant. Pozostałości ulegną wyparowaniu podczas podgrzewania produktu. Zawartość alkoholu <0,1% Nie wymagają przechowywania w lodówce!","Rice noodles for Tteokguk in small slices, convenient for soups.",translated,
45827d4e-3971-4114-bcb7-a00aff7c2696,KIMCHI-5791,KIMCHI-5791,Zupy / Buliony,Kluski ryżowe z makaronem Ramen Jjajang Rapokki z sosem z czarnej fasoli 250g - Goodpokki,Rice Noodles with Ramen Jjajang Rapokki and Black Bean Sauce 250g - Goodpokki,Kluski ryżowe z makaronem Ramen Jjajang Rapokki z sosem z czarnej fasoli 250g - Goodpokki,Rice noodles combined with Ramen Jjajang Rapokki and black bean sauce.,translated,
7ea76642-7646-4fed-8bb3-de243c4e3c6c,KIMCHI-4497,KIMCHI-4497,Słodycze / Przekąski,Koala's March Chocolate Biscuit ciasteczka czekoladowe 48g - Lotte,Koala's March Chocolate Biscuit 48g - Lotte,Koala's March Chocolate Biscuit ciasteczka czekoladowe 48g - Lotte,"Chocolate biscuits shaped like koalas, a delightful snack.",translated,
9c390e06-1c39-4304-9b10-7812a333176a,KIMCHI-4039,KIMCHI-4039,Sos sojowy,"Kombu Tsuyu, baza bulionowa do zup i sosów 500ml - Yamasa","Kombu Tsuyu, Broth Base for Soups and Sauces 500ml - Yamasa","Kombu Tsuyu, baza bulionowa do zup i sosów 500ml - Yamasa Yamasa jest marką oryginalnych japońskich sosów sojowych o ponad 360-letniej tradycji. To połączenie innowacyjnych rozwiązań z tradycyjną techniką warzenia sosów, bez użycia konserwantów czy sztucznych koncentratów. Sosy powstają w japońskiej miejscowości Choshi, której wilgotny klimat sprzyja rozwojowi mikroorganizmów niezbędnych w naturalnym procesie produkcji. Sos charakteryzuje się przejrzystą konsystencją, ciemnobursztynową barwą oraz wybornym, intensywnym smakiem. Marka Yamasa to nie tylko część historii, ale i codziennego życia Japończyków. Produkt zawiera niewielką ilość alkoholu. Po otwarciu przechowywać w zacienionym, chłodnym miejscu lub w lodówce.","Kombu Tsuyu, a broth base ideal for enhancing soups and sauces.",translated,
d45e7ef2-a629-4683-b083-fe2c57963fe2,KIMCHI-5551,KIMCHI-5551,Ramyun / Ramen,"Koncentrat, bulion do zupy Ramen Shoyu 250ml - Kikkoman",Concentrated Ramen Shoyu Broth 250ml - Kikkoman,"Koncentrat, bulion do zupy Ramen Shoyu 250ml - Kikkoman Butelka wystarcza na przygotowanie 8 porcji.","Concentrated broth for Ramen Shoyu, makes 8 servings.",translated,
106632f1-0e15-4d07-bfb4-ce8498685acc,KIMCHI-5471,KIMCHI-5471,Ramyun / Ramen,Koncentrat bulionu do zupy Shio ramen 1kg - Somi,Shio Ramen Broth Concentrate 1kg - Somi,Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 19.03.2026 Produkty z krótkim terminem ważności nie podlegają zwrotom. Koncentrat bulionu do zupy Shio ramen 1kg - Somi,"Shio ramen broth concentrate, suitable for making ramen dishes.",translated,
e5e42f39-6e21-454d-ac8e-d88e7900050b,KIMCHI-5469,KIMCHI-5469,Ramyun / Ramen,Koncentrat bulionu Kitano miso do zupy ramen 1kg - Somi,Kitano Miso Ramen Broth Concentrate 1kg - Somi,Uwaga! Krótka data minimalnej trwałości. Najlepiej spożyć do: 25.03.2026 Produkty z krótkim terminem ważności nie podlegają zwrotom. Koncentrat bulionu Kitano miso do zupy ramen 1kg - Somi,"Miso ramen broth concentrate, perfect for ramen preparation.",translated,
f09e3096-2e2b-40b7-9351-b8129b5a837b,KIMCHI-5468,KIMCHI-5468,Ramyun / Ramen,Koncentrat bulionu na bazie sosu sojowego do zupy ramen Shoyu 1kg - Somi,Shoyu Soy Sauce Ramen Broth Concentrate 1kg - Somi,Koncentrat bulionu na bazie sosu sojowego do zupy ramen Shoyu 1kg - Somi,"Shoyu soy sauce broth concentrate for ramen, 1kg package.",translated,
42af6909-eeae-4777-89ab-4351769f12e6,KIMCHI-1217,KIMCHI-1217,Pasty smakowe,Koncentrat z tamaryndowca 454g - Cock Brand,Tamarind Concentrate 454g - Cock Brand,"Skoncentrowana pasta z owoców tamaryndowca o specyficznym, słodko-kwaśnym smaku i aromacie. Tradycyjnie stosowana w kuchni tajskiej i indyjskiej, stanowi nieodzowny dodatek do dań curry, tajskiego Pad Thai czy aromatycznej wietnamskiej zupy Canh Chua. Można dodawać ją do zup, dipów, dresingów, sosów, potraw mięsnych oraz warzywnych. Pasta z tamaryndowca pogłębi walory wielu potraw, nadając im wyjątkowego, orientalnego charakteru. Dzięki temu świetnie spisuje się w kuchni fusion. Owoce tamaryndowca szczycą się wysoką zawartością żelaza, witaminy A i witaminy C . Bogate są też w duże ilości błonnika, który wzmaga uczucie sytości oraz pozytywnie wpływa na układ trawienny. Produkt o ograniczonej trwałości.",Tamarind concentrate in a 454g package.,translated,
232b22b8-54a3-4917-b0dd-26e222d7fc74,KIMCHI-4193,KIMCHI-4193,Herbaty,Koreańska herbata Aloe Vera z aloesem 500g - T'best,Aloe Vera Tea 500g - T'best,"Herbata Aloe Vera z aloesem 500g - T'best Aby przygotować herbatę, wystarczy połączyć 200 ml gorącej, ale nie wrzącej wody z 1 łyżeczką herbaty. Proporcje można zmieniać wedle upodobania. Smakuje wspaniale zarówno na ciepło, jak i na zimno, a także w połączeniu z tradycyjną czarną herbatą. Po otwarciu przechowywać w lodówce i spożyć w ciągu 1-2 miesięcy.",Aloe vera tea in a 500g package.,translated,
44906b13-55f6-45c7-85a7-a426062f3527,KIMCHI-4192,KIMCHI-4192,Herbaty,Koreańska herbata z imbirem 500g - T'best,Ginger Tea 500g - T'best,"Połączenie słodkiego miodu z kwaskowatym, pikantnym imbirem w postaci delikatniej konfitury o wyjątkowym smaku i aromacie. Jeden z ulubionych smaków Korei. Nie tylko świetnie smakuje, ale również chroni przed przeziębieniem czy grypą. Imbir ma działanie rozgrzewające i przeciwzapalne, a także wspomagające trawienie. Dzięki wielu właściwościom prozdrowotnym stanowi naturalny lek na choroby górnych dróg oddechowych. Saenggang Cha to rewelacyjny napój na każdą pogodę. Konfiturę stosować można na wiele sposobów, wszystko zależy od naszej wyobraźni. Wystarczy dodać 1-2 łyżki na kubek gorącej wody na rozgrzanie lub do zimnej - dla ochłody. :) Smakuje doskonale w połączeniu z tradycyjną czarną herbatą.",Ginger tea in a 500g package.,translated,
